Name	Type 1	Type 2	HP	Atk	Def	Tankiness	Basic Atk	PW	Type	STAB?	Spd (ms)	NRG	Quick Dmg	Charge Atk	PW	Type	STAB?	NRG	Crit%	Spd (ms)	Charge Dmg	Quicks to Full	QuickTime (ms)	Full Cycle DPS	Quick Only DPS	Defensive DPS	DPS %	Duel Ability	Duel %	Def Ability	Def %	1.5x Def
Pikachu	Electric		70	112	101	7070	Thunder Shock	5	Electric	1	600	8	3	Thunder	100	Electric	1	100	5	4300	47	13	7800	7.11	5.00	2.14	41.17%	50268	6.80%	15163	5.66%	#REF!
Paras	Bug	Grass	70	121	99	6930	Scratch	6	Normal	0	500	7	3	X-Scissor	35	Bug	1	33	5	2100	18	5	2500	7.17	6.00	1.99	41.52%	49688	6.73%	13777	5.15%	#REF!
Abra	Psychic		50	195	103	5150	Zen Headbutt	12	Psychic	1	1050	9	10	Shadow Ball	45	Ghost	0	33	5	3080	30	4	4200	9.62	9.52	4.05	55.70%	49543	6.71%	20862	7.79%	#REF!
Abra	Psychic		50	195	103	5150	Zen Headbutt	12	Psychic	1	1050	9	10	Signal Beam	45	Bug	0	33	5	3100	30	4	4200	9.59	9.52	4.05	55.53%	49389	6.69%	20838	7.78%	#REF!
Charmander	Fire		78	116	96	7488	Scratch	6	Normal	0	500	7	3	Flame Burst	30	Fire	1	25	5	2100	15	4	2000	6.59	6.00	1.91	38.16%	49346	6.68%	14339	5.36%	#REF!
Bellsprout	Grass	Poison	100	139	64	6400	Vine Whip	7	Grass	1	650	7	5	Wrap	25	Normal	0	20	5	4000	12	3	1950	4.54	7.69	1.94	44.53%	49216	6.66%	12387	4.63%	#REF!
Shellder	Water		60	116	168	10080	Tackle	12	Normal	0	1100	10	5	Water Pulse	35	Water	1	25	5	3300	17	3	3300	4.85	4.55	2.19	28.08%	48888	6.62%	22093	8.25%	#REF!
Shellder	Water		60	116	168	10080	Tackle	12	Normal	0	1100	10	5	Bubble Beam	30	Water	1	25	5	2900	15	3	3300	4.84	4.55	2.11	28.03%	48787	6.60%	21296	7.95%	#REF!
Jigglypuff	Normal	Fairy	230	80	44	10120	Feint Attack	12	Dark	0	1040	10	4	Play Rough	55	Fairy	1	50	5	2900	19	5	5200	4.81	3.85	1.94	27.85%	48677	6.59%	19636	7.33%	#REF!
Venonat	Bug	Poison	120	100	102	12240	Confusion	15	Psychic	0	1510	14	6	Psybeam	40	Psychic	0	25	5	3800	14	2	3020	3.81	3.97	2.03	22.99%	48593	6.58%	24824	9.27%	#REF!
Bellsprout	Grass	Poison	100	139	64	6400	Acid	10	Poison	1	1050	10	6	Power Whip	70	Grass	1	100	0	2800	41	10	10500	7.59	5.71	2.86	43.95%	48576	6.58%	18312	6.84%	#REF!
Ditto	Normal		96	91	91	8736	Pound	7	Normal	1	540	7	3	Struggle	15	Normal	1	20	0	1695	6	3	1620	4.52	5.56	1.33	32.19%	48572	6.58%	11581	4.33%	#REF!
Nidoran M	Poison		92	105	76	6992	Poison Sting	6	Poison	1	575	8	3	Sludge Bomb	55	Poison	1	50	5	2600	25	7	4025	6.94	5.22	2.03	40.19%	48524	6.57%	14216	5.31%	#REF!
Mankey	Fighting		80	148	87	6960	Karate Chop	6	Fighting	1	800	8	4	Brick Break	30	Fighting	1	33	25	1600	19	5	4000	6.96	5.00	2.22	40.30%	48442	6.56%	15423	5.76%	#REF!
Paras	Bug	Grass	70	121	99	6930	Bug Bite	5	Bug	1	450	7	3	Cross Poison	25	Poison	0	25	25	1500	11	4	1800	6.97	6.67	1.73	40.36%	48302	6.54%	11984	4.48%	#REF!
Pikachu	Electric		70	112	101	7070	Thunder Shock	5	Electric	1	600	8	3	Thunderbolt	55	Electric	1	50	5	2700	26	7	4200	6.81	5.00	2.05	39.43%	48147	6.52%	14510	5.42%	#REF!
Charmander	Fire		78	116	96	7488	Ember	10	Fire	1	1050	10	5	Flamethrower	55	Fire	1	50	5	2900	27	5	5250	6.38	4.76	2.58	36.94%	47773	6.47%	19324	7.22%	#REF!
Horsea	Water		60	129	125	7500	Bubble	25	Water	1	2300	25	14	Flash Cannon	60	Steel	0	33	5	3900	26	2	4600	6.35	6.09	3.72	36.77%	47625	6.45%	27931	10.43%	#REF!
Goldeen	Water		90	123	115	10350	Peck	10	Flying	0	1150	10	5	Horn Attack	25	Normal	0	25	5	2200	11	3	3450	4.60	4.35	1.90	26.64%	47610	6.44%	19714	7.36%	#REF!
Voltorb	Electric		80	109	114	9120	Tackle	12	Normal	0	1100	10	5	Discharge	35	Electric	1	33	5	2500	16	4	4400	5.22	4.55	2.13	30.23%	47606	6.44%	19427	7.26%	#REF!
Shellder	Water		60	116	168	10080	Ice Shard	15	Ice	0	1400	12	6	Water Pulse	35	Water	1	25	5	3300	17	3	4200	4.67	4.29	2.26	27.04%	47074	6.37%	22761	8.50%	#REF!
Ekans	Poison		70	110	102	7140	Poison Sting	6	Poison	1	575	8	3	Gunk Shot	65	Poison	1	100	5	3000	30	13	7475	6.59	5.22	1.79	38.16%	47053	6.37%	12805	4.78%	#REF!
Shellder	Water		60	116	168	10080	Ice Shard	15	Ice	0	1400	12	6	Bubble Beam	30	Water	1	25	5	2900	15	3	4200	4.65	4.29	2.19	26.93%	46872	6.35%	22029	8.23%	#REF!
Magnemite	Electric	Steel	50	165	128	6400	Spark	7	Electric	1	700	8	5	Magnet Bomb	30	Steel	1	25	5	2800	21	4	2800	7.32	7.14	2.63	42.39%	46848	6.34%	16821	6.28%	#REF!
Gastly	Ghost	Poison	60	186	70	4200	Lick	5	Ghost	1	500	6	4	Sludge Bomb	55	Poison	1	50	5	2600	43	9	4500	11.13	8.00	2.92	64.45%	46746	6.33%	12244	4.57%	#REF!
Squirtle	Water		88	94	122	10736	Bubble	25	Water	1	2300	25	10	Water Pulse	35	Water	1	25	5	3300	14	1	2300	4.29	4.35	2.50	25.19%	46702	6.32%	26840	10.02%	#REF!
Squirtle	Water		88	94	122	10736	Bubble	25	Water	1	2300	25	10	Aqua Jet	25	Water	1	20	5	2350	10	1	2300	4.30	4.35	2.31	25.19%	46702	6.32%	24823	9.27%	#REF!
Meowth	Normal		80	92	81	6480	Scratch	6	Normal	1	500	7	3	Body Slam	40	Normal	1	50	5	1560	16	8	4000	7.19	6.00	1.70	41.63%	46591	6.31%	11002	4.11%	#REF!
Ekans	Poison		70	110	102	7140	Acid	10	Poison	1	1050	10	5	Sludge Bomb	55	Poison	1	50	5	2600	26	5	5250	6.50	4.76	2.57	37.64%	46410	6.28%	18345	6.85%	#REF!
Doduo	Normal	Flying	70	158	88	6160	Peck	10	Flying	1	1150	10	7	Drill Peck	40	Flying	1	33	5	2700	27	4	4600	7.53	6.09	3.18	43.60%	46385	6.28%	19584	7.31%	#REF!
Dratini	Dragon		82	119	94	7708	Dragon Breath	6	Dragon	1	500	7	3	Twister	25	Dragon	1	20	5	2700	13	3	1500	5.24	6.00	1.80	34.74%	46248	6.26%	13900	5.19%	#REF!
Dratini	Dragon		82	119	94	7708	Dragon Breath	6	Dragon	1	500	7	3	Wrap	25	Normal	0	20	5	4000	10	3	1500	3.45	6.00	1.41	34.74%	46248	6.26%	10848	4.05%	#REF!
Shellder	Water		60	116	168	10080	Tackle	12	Normal	0	1100	10	5	Icy Wind	25	Ice	0	20	5	3800	10	2	2200	3.33	4.55	1.67	26.35%	45864	6.21%	16800	6.27%	#REF!
Psyduck	Water		100	122	96	9600	Zen Headbutt	12	Psychic	0	1050	9	5	Psybeam	40	Psychic	0	25	5	3800	17	3	3150	4.60	4.76	2.14	27.56%	45696	6.19%	20548	7.67%	#REF!
Horsea	Water		60	129	125	7500	Bubble	25	Water	1	2300	25	14	Bubble Beam	30	Water	1	25	5	2900	17	1	2300	5.96	6.09	3.37	35.26%	45675	6.18%	25272	9.44%	#REF!
Magnemite	Electric	Steel	50	165	128	6400	Thunder Shock	5	Electric	1	600	8	4	Magnet Bomb	30	Steel	1	25	5	2800	21	4	2400	7.12	6.67	2.43	41.23%	45568	6.17%	15579	5.82%	#REF!
Paras	Bug	Grass	70	121	99	6930	Scratch	6	Normal	0	500	7	3	Cross Poison	25	Poison	0	25	25	1500	11	4	2000	6.57	6.00	1.70	38.04%	45530	6.16%	11807	4.41%	#REF!
Gastly	Ghost	Poison	60	186	70	4200	Sucker Punch	7	Dark	0	700	9	5	Sludge Bomb	55	Poison	1	50	5	2600	43	6	4200	10.74	7.14	3.51	62.19%	45108	6.11%	14740	5.51%	#REF!
Nidoran M	Poison		92	105	76	6992	Poison Sting	6	Poison	1	575	8	3	Body Slam	40	Normal	0	50	5	1560	15	7	4025	6.45	5.22	1.67	37.35%	45098	6.10%	11661	4.36%	#REF!
Voltorb	Electric		80	109	114	9120	Tackle	12	Normal	0	1100	10	5	Signal Beam	45	Bug	0	33	5	3100	17	4	4400	4.93	4.55	2.11	28.55%	44962	6.09%	19282	7.20%	#REF!
Charmander	Fire		78	116	96	7488	Scratch	6	Normal	0	500	7	3	Flame Charge	25	Fire	1	20	5	3100	13	3	1500	4.78	6.00	1.75	34.74%	44928	6.08%	13074	4.88%	#REF!
Mankey	Fighting		80	148	87	6960	Karate Chop	6	Fighting	1	800	8	4	Low Sweep	30	Fighting	1	25	5	2250	19	4	3200	6.42	5.00	2.27	37.17%	44683	6.05%	15767	5.89%	#REF!
Doduo	Normal	Flying	70	158	88	6160	Quick Attack	10	Normal	1	1330	12	7	Drill Peck	40	Flying	1	33	5	2700	27	3	3990	7.17	5.26	3.27	41.52%	44167	5.98%	20128	7.52%	#REF!
Vulpix	Fire		76	96	122	9272	Ember	10	Fire	1	1050	10	5	Flame Charge	25	Fire	1	20	5	3100	11	2	2100	4.04	4.76	1.88	27.56%	44135	5.97%	17385	6.49%	#REF!
Shellder	Water		60	116	168	10080	Ice Shard	15	Ice	0	1400	12	6	Icy Wind	25	Ice	0	20	5	3800	10	2	2800	3.33	4.29	1.75	24.84%	43243	5.85%	17600	6.57%	#REF!
Charmander	Fire		78	116	96	7488	Ember	10	Fire	1	1050	10	5	Flame Burst	30	Fire	1	25	5	2100	15	3	3150	5.71	4.76	2.26	33.06%	42756	5.79%	16954	6.33%	#REF!
Squirtle	Water		88	94	122	10736	Tackle	12	Normal	0	1100	10	4	Aqua Jet	25	Water	1	20	5	2350	10	2	2200	3.96	3.64	1.71	22.93%	42515	5.76%	18317	6.84%	#REF!
Jigglypuff	Normal	Fairy	230	80	44	10120	Feint Attack	12	Dark	0	1040	10	4	Dazzling Gleam	55	Fairy	1	33	5	4200	19	4	4160	4.19	3.85	1.91	24.26%	42403	5.74%	19292	7.21%	#REF!
Ekans	Poison		70	110	102	7140	Acid	10	Poison	1	1050	10	5	Gunk Shot	65	Poison	1	100	5	3000	30	10	10500	5.93	4.76	2.25	34.34%	42340	5.73%	16090	6.01%	#REF!
Squirtle	Water		88	94	122	10736	Tackle	12	Normal	0	1100	10	4	Water Pulse	35	Water	1	25	5	3300	14	3	3300	3.94	3.64	1.78	22.81%	42300	5.73%	19119	7.14%	#REF!
Poliwag	Water		80	101	82	6560	Mud Shot	6	Ground	0	550	7	3	Body Slam	40	Normal	0	50	5	1560	14	8	4400	6.38	5.45	1.59	36.94%	41853	5.67%	10404	3.89%	#REF!
Vulpix	Fire		76	96	122	9272	Quick Attack	10	Normal	0	1330	12	4	Flamethrower	55	Fire	1	50	5	2900	23	5	6650	4.50	3.01	2.00	26.06%	41724	5.65%	18501	6.91%	#REF!
Nidoran F	Poison		110	86	94	10340	Bite	6	Dark	0	500	7	2	Poison Fang	25	Poison	1	20	5	2400	9	3	1500	3.85	4.00	1.26	23.16%	41360	5.60%	13034	4.87%	#REF!
Pikachu	Electric		70	112	101	7070	Thunder Shock	5	Electric	1	600	8	3	Discharge	35	Electric	1	33	5	2500	17	5	3000	5.82	5.00	1.83	33.70%	41147	5.57%	12928	4.83%	#REF!
Doduo	Normal	Flying	70	158	88	6160	Peck	10	Flying	1	1150	10	7	Aerial Ace	30	Flying	1	25	5	2900	20	3	3450	6.46	6.09	2.86	37.41%	39794	5.39%	17600	6.57%	#REF!
Staryu	Water		60	137	112	6720	Tackle	12	Normal	0	1100	10	6	Power Gem	40	Rock	0	33	5	2900	19	4	4400	5.89	5.45	2.49	34.11%	39581	5.36%	16703	6.24%	#REF!
Doduo	Normal	Flying	70	158	88	6160	Peck	10	Flying	1	1150	10	7	Swift	30	Normal	1	25	5	3000	20	3	3450	6.36	6.09	2.84	36.83%	39178	5.30%	17478	6.53%	#REF!
Staryu	Water		60	137	112	6720	Tackle	12	Normal	0	1100	10	6	Bubble Beam	30	Water	1	25	5	2900	18	3	3300	5.81	5.45	2.54	33.64%	39043	5.29%	17037	6.36%	#REF!
Jigglypuff	Normal	Fairy	230	80	44	10120	Feint Attack	12	Dark	0	1040	10	4	Disarming Voice	25	Fairy	1	20	5	3900	9	2	2080	2.84	3.85	1.42	22.29%	38962	5.27%	14361	5.36%	#REF!
Meowth	Normal		80	92	81	6480	Scratch	6	Normal	1	500	7	3	Dark Pulse	45	Dark	0	33	5	3500	14	5	2500	4.83	6.00	1.61	34.74%	38880	5.26%	10440	3.90%	#REF!
Meowth	Normal		80	92	81	6480	Scratch	6	Normal	1	500	7	3	Night Slash	30	Dark	0	25	25	2700	10	4	2000	4.68	6.00	1.50	34.74%	38880	5.26%	9698	3.62%	#REF!
Poliwag	Water		80	101	82	6560	Bubble	25	Water	1	2300	25	11	Body Slam	40	Normal	0	50	5	1560	14	2	4600	5.84	4.78	2.96	33.82%	38310	5.19%	19421	7.25%	#REF!
Nidoran M	Poison		92	105	76	6992	Peck	10	Flying	0	1150	10	4	Sludge Bomb	55	Poison	1	50	5	2600	25	5	5750	5.39	3.48	2.21	31.21%	37687	5.10%	15461	5.77%	#REF!
Meowth	Normal		80	92	81	6480	Bite	6	Dark	0	500	7	2	Body Slam	40	Normal	1	50	5	1560	16	8	4000	5.76	4.00	1.36	33.35%	37325	5.05%	8801	3.29%	#REF!
Vulpix	Fire		76	96	122	9272	Quick Attack	10	Normal	0	1330	12	4	Body Slam	40	Normal	0	50	5	1560	13	5	6650	4.02	3.01	1.63	23.28%	37273	5.05%	15140	5.65%	#REF!
Ekans	Poison		70	110	102	7140	Poison Sting	6	Poison	1	575	8	3	Wrap	25	Normal	0	20	5	4000	10	3	1725	3.32	5.22	1.38	30.23%	37271	5.05%	9884	3.69%	#REF!
Doduo	Normal	Flying	70	158	88	6160	Quick Attack	10	Normal	1	1330	12	7	Aerial Ace	30	Flying	1	25	5	2900	20	3	3990	5.95	5.26	2.75	34.45%	36652	4.96%	16962	6.34%	#REF!
Staryu	Water		60	137	112	6720	Tackle	12	Normal	0	1100	10	6	Swift	30	Normal	0	25	5	3000	14	3	3300	5.08	5.45	2.24	31.56%	36624	4.96%	15038	5.62%	#REF!
Bellsprout	Grass	Poison	100	139	64	6400	Acid	10	Poison	1	1050	10	6	Wrap	25	Normal	0	20	5	4000	12	2	2100	3.93	5.71	1.98	33.06%	36544	4.95%	12694	4.74%	#REF!
Nidoran M	Poison		92	105	76	6992	Poison Sting	6	Poison	1	575	8	3	Horn Attack	25	Normal	0	25	5	2200	9	4	2300	4.67	5.22	1.45	30.23%	36498	4.94%	10126	3.78%	#REF!
Doduo	Normal	Flying	70	158	88	6160	Quick Attack	10	Normal	1	1330	12	7	Swift	30	Normal	1	25	5	3000	20	3	3990	5.87	5.26	2.74	33.99%	36159	4.89%	16849	6.29%	#REF!
Pikachu	Electric		70	112	101	7070	Quick Attack	10	Normal	0	1330	12	4	Thunder	100	Electric	1	100	5	4300	47	9	11970	5.10	3.01	2.29	29.53%	36057	4.88%	16179	6.04%	#REF!
Poliwag	Water		80	101	82	6560	Mud Shot	6	Ground	0	550	7	3	Bubble Beam	30	Water	1	25	5	2900	13	4	2200	4.90	5.45	1.66	31.56%	35752	4.84%	10861	4.06%	#REF!
Poliwag	Water		80	101	82	6560	Mud Shot	6	Ground	0	550	7	3	Mud Bomb	30	Ground	0	25	5	2600	11	4	2200	4.79	5.45	1.55	31.56%	35752	4.84%	10195	3.81%	#REF!
Charmander	Fire		78	116	96	7488	Ember	10	Fire	1	1050	10	5	Flame Charge	25	Fire	1	20	5	3100	13	2	2100	4.42	4.76	2.05	27.56%	35643	4.82%	15377	5.74%	#REF!
Pikachu	Electric		70	112	101	7070	Quick Attack	10	Normal	0	1330	12	4	Thunderbolt	55	Electric	1	50	5	2700	26	5	6650	4.92	3.01	2.15	28.49%	34784	4.71%	15233	5.69%	#REF!
Ekans	Poison		70	110	102	7140	Acid	10	Poison	1	1050	10	5	Wrap	25	Normal	0	20	5	4000	10	2	2100	3.28	4.76	1.65	27.56%	33986	4.60%	11802	4.41%	#REF!
Gastly	Ghost	Poison	60	186	70	4200	Lick	5	Ghost	1	500	6	4	Dark Pulse	45	Dark	0	33	5	3500	28	6	3000	8.00	8.00	2.54	46.32%	33600	4.55%	10654	3.98%	#REF!
Gastly	Ghost	Poison	60	186	70	4200	Lick	5	Ghost	1	500	6	4	Ominous Wind	30	Ghost	1	25	5	3100	24	5	2500	7.86	8.00	2.50	46.32%	33600	4.55%	10500	3.92%	#REF!
Nidoran M	Poison		92	105	76	6992	Peck	10	Flying	0	1150	10	4	Body Slam	40	Normal	0	50	5	1560	15	5	5750	4.79	3.48	1.81	27.74%	33492	4.53%	12673	4.73%	#REF!
Zubat	Poison	Flying	80	83	76	6080	Bite	6	Dark	0	500	7	2	Sludge Bomb	55	Poison	1	50	5	2600	20	8	4000	5.45	4.00	1.46	31.56%	33136	4.49%	8898	3.32%	#REF!
Staryu	Water		60	137	112	6720	Quick Attack	10	Normal	0	1330	12	5	Power Gem	40	Rock	0	33	5	2900	19	3	3990	4.93	3.76	2.28	28.55%	33130	4.48%	15345	5.73%	#REF!
Staryu	Water		60	137	112	6720	Quick Attack	10	Normal	0	1330	12	5	Bubble Beam	30	Water	1	25	5	2900	18	3	3990	4.79	3.76	2.22	27.74%	32189	4.36%	14893	5.56%	#REF!
Gastly	Ghost	Poison	60	186	70	4200	Sucker Punch	7	Dark	0	700	9	5	Dark Pulse	45	Dark	0	33	5	3500	28	4	2800	7.62	7.14	2.94	44.12%	32004	4.33%	12368	4.62%	#REF!
Pikachu	Electric		70	112	101	7070	Quick Attack	10	Normal	0	1330	12	4	Discharge	35	Electric	1	33	5	2500	17	3	3990	4.47	3.01	2.00	25.88%	31603	4.28%	14150	5.28%	#REF!
Gastly	Ghost	Poison	60	186	70	4200	Sucker Punch	7	Dark	0	700	9	5	Ominous Wind	30	Ghost	1	25	5	3100	24	3	2100	7.50	7.14	2.95	43.43%	31500	4.26%	12409	4.63%	#REF!
Poliwag	Water		80	101	82	6560	Bubble	25	Water	1	2300	25	11	Bubble Beam	30	Water	1	25	5	2900	13	1	2300	4.62	4.78	2.61	27.68%	31357	4.24%	17113	6.39%	#REF!
Poliwag	Water		80	101	82	6560	Bubble	25	Water	1	2300	25	11	Mud Bomb	30	Ground	0	25	5	2600	11	1	2300	4.49	4.78	2.47	27.68%	31357	4.24%	16216	6.06%	#REF!
Vulpix	Fire		76	96	122	9272	Quick Attack	10	Normal	0	1330	12	4	Flame Charge	25	Fire	1	20	5	3100	11	2	2660	3.30	3.01	1.62	19.11%	30598	4.14%	14980	5.60%	#REF!
Rattata	Normal		60	103	70	4200	Tackle	12	Normal	1	1100	10	6	Body Slam	40	Normal	1	50	5	1560	18	5	5500	6.80	5.45	2.52	39.37%	28560	3.87%	10577	3.95%	#REF!
Staryu	Water		60	137	112	6720	Quick Attack	10	Normal	0	1330	12	5	Swift	30	Normal	0	25	5	3000	14	3	3990	4.15	3.76	1.93	24.03%	27888	3.78%	13001	4.86%	#REF!
Pidgey	Normal	Flying	80	85	76	6080	Tackle	12	Normal	1	1100	10	5	Aerial Ace	30	Flying	1	25	5	2900	11	3	3300	4.19	4.55	1.83	26.35%	27664	3.74%	11132	4.16%	#REF!
Pidgey	Normal	Flying	80	85	76	6080	Tackle	12	Normal	1	1100	10	5	Air Cutter	30	Flying	1	25	25	3300	11	3	3300	3.94	4.55	1.78	26.35%	27664	3.74%	10827	4.04%	#REF!
Pidgey	Normal	Flying	80	85	76	6080	Tackle	12	Normal	1	1100	10	5	Twister	25	Dragon	0	20	5	2700	8	2	2200	3.67	4.55	1.65	26.35%	27664	3.74%	10040	3.75%	#REF!
Kakuna	Bug	Poison	90	46	86	7740	Poison Sting	6	Poison	1	575	8	2	Struggle	15	Normal	0	20	0	1695	3	3	1725	2.63	3.48	0.79	20.15%	26935	3.65%	6100	2.28%	#REF!
Spearow	Normal	Flying	80	112	61	4880	Peck	10	Flying	1	1150	10	5	Drill Peck	40	Flying	1	33	5	2700	19	4	4600	5.34	4.35	2.25	30.92%	26059	3.53%	11001	4.11%	#REF!
Nidoran M	Poison		92	105	76	6992	Peck	10	Flying	0	1150	10	4	Horn Attack	25	Normal	0	25	5	2200	9	3	3450	3.72	3.48	1.54	21.54%	26010	3.52%	10757	4.02%	#REF!
Meowth	Normal		80	92	81	6480	Bite	6	Dark	0	500	7	2	Dark Pulse	45	Dark	0	33	5	3500	14	5	2500	4.00	4.00	1.33	23.16%	25920	3.51%	8640	3.23%	#REF!
Meowth	Normal		80	92	81	6480	Bite	6	Dark	0	500	7	2	Night Slash	30	Dark	0	25	25	2700	10	4	2000	3.83	4.00	1.22	23.16%	25920	3.51%	7935	2.96%	#REF!
Rattata	Normal		60	103	70	4200	Tackle	12	Normal	1	1100	10	6	Hyper Fang	35	Normal	1	33	5	2100	16	4	4400	6.15	5.45	2.42	35.61%	25830	3.50%	10182	3.80%	#REF!
Spearow	Normal	Flying	80	112	61	4880	Quick Attack	10	Normal	1	1330	12	5	Drill Peck	40	Flying	1	33	5	2700	19	3	3990	5.08	3.76	2.31	29.42%	24790	3.36%	11295	4.22%	#REF!
Caterpie	Bug		90	55	62	5580	Bug Bite	5	Bug	1	450	7	2	Struggle	15	Normal	0	20	0	1695	3	3	1350	2.96	4.44	0.81	25.71%	24775	3.35%	4547	1.70%	#REF!
Zubat	Poison	Flying	80	83	76	6080	Bite	6	Dark	0	500	7	2	Poison Fang	25	Poison	1	20	5	2400	9	3	1500	3.85	4.00	1.26	23.16%	24320	3.29%	7664	2.86%	#REF!
Zubat	Poison	Flying	80	83	76	6080	Bite	6	Dark	0	500	7	2	Air Cutter	30	Flying	1	25	25	3300	11	4	2000	3.58	4.00	1.24	23.16%	24320	3.29%	7550	2.82%	#REF!
Spearow	Normal	Flying	80	112	61	4880	Peck	10	Flying	1	1150	10	5	Aerial Ace	30	Flying	1	25	5	2900	15	3	3450	4.72	4.35	2.09	27.33%	23034	3.12%	10202	3.81%	#REF!
Zubat	Poison	Flying	80	83	76	6080	Quick Attack	10	Normal	0	1330	12	3	Sludge Bomb	55	Poison	1	50	5	2600	20	5	6650	3.78	2.26	1.65	21.89%	22982	3.11%	10014	3.74%	#REF!
Rattata	Normal		60	103	70	4200	Tackle	12	Normal	1	1100	10	6	Dig	70	Ground	0	33	5	5800	25	4	4400	4.80	5.45	2.43	31.56%	22890	3.10%	10188	3.81%	#REF!
Rattata	Normal		60	103	70	4200	Quick Attack	10	Normal	1	1330	12	5	Body Slam	40	Normal	1	50	5	1560	18	5	6650	5.24	3.76	2.13	30.34%	22008	2.98%	8936	3.34%	#REF!
Rattata	Normal		60	103	70	4200	Quick Attack	10	Normal	1	1330	12	5	Hyper Fang	35	Normal	1	33	5	2100	16	3	3990	5.09	3.76	2.20	29.47%	21378	2.89%	9241	3.45%	#REF!
Spearow	Normal	Flying	80	112	61	4880	Quick Attack	10	Normal	1	1330	12	5	Aerial Ace	30	Flying	1	25	5	2900	15	3	3990	4.35	3.76	2.01	25.19%	21228	2.87%	9832	3.67%	#REF!
Spearow	Normal	Flying	80	112	61	4880	Peck	10	Flying	1	1150	10	5	Twister	25	Dragon	0	20	5	2700	10	2	2300	4.00	4.35	1.82	25.19%	21228	2.87%	8873	3.31%	#REF!
Metapod	Bug		100	45	94	9400	Bug Bite	5	Bug	1	450	7	1	Struggle	15	Normal	0	20	0	1695	3	3	1350	1.97	2.22	0.54	12.85%	20868	2.82%	5106	1.91%	#REF!
Pidgey	Normal	Flying	80	85	76	6080	Quick Attack	10	Normal	1	1330	12	4	Aerial Ace	30	Flying	1	25	5	2900	11	3	3990	3.34	3.01	1.54	19.34%	20307	2.75%	9392	3.51%	#REF!
Weedle	Bug	Poison	80	63	55	4400	Bug Bite	5	Bug	1	450	7	2	Struggle	15	Normal	0	20	0	1695	4	3	1350	3.28	4.44	0.91	25.71%	19536	2.64%	3984	1.49%	#REF!
Pidgey	Normal	Flying	80	85	76	6080	Quick Attack	10	Normal	1	1330	12	4	Air Cutter	30	Flying	1	25	25	3300	11	3	3990	3.16	3.01	1.50	18.30%	19213	2.60%	9146	3.42%	#REF!
Spearow	Normal	Flying	80	112	61	4880	Quick Attack	10	Normal	1	1330	12	5	Twister	25	Dragon	0	20	5	2700	10	2	2660	3.73	3.76	1.76	21.77%	18349	2.48%	8592	3.21%	#REF!
Pidgey	Normal	Flying	80	85	76	6080	Quick Attack	10	Normal	1	1330	12	4	Twister	25	Dragon	0	20	5	2700	8	2	2660	2.99	3.01	1.41	17.43%	18301	2.48%	8563	3.20%	#REF!
Zubat	Poison	Flying	80	83	76	6080	Quick Attack	10	Normal	0	1330	12	3	Poison Fang	25	Poison	1	20	5	2400	9	2	2660	2.96	2.26	1.36	17.14%	17997	2.44%	8246	3.08%	#REF!
Kakuna	Bug	Poison	90	46	86	7740	Bug Bite	5	Bug	1	450	7	1	Struggle	15	Normal	0	20	0	1695	3	3	1350	1.97	2.22	0.54	12.85%	17183	2.33%	4205	1.57%	#REF!
Rattata	Normal		60	103	70	4200	Quick Attack	10	Normal	1	1330	12	5	Dig	70	Ground	0	33	5	5800	25	3	3990	4.09	3.76	2.25	23.68%	17178	2.33%	9444	3.53%	#REF!
Metapod	Bug		100	45	94	9400	Tackle	12	Normal	0	1100	10	2	Struggle	15	Normal	0	20	0	1695	3	2	2200	1.80	1.82	0.71	10.54%	17108	2.32%	6650	2.48%	#REF!
Zubat	Poison	Flying	80	83	76	6080	Quick Attack	10	Normal	0	1330	12	3	Air Cutter	30	Flying	1	25	25	3300	11	3	3990	2.74	2.26	1.31	15.87%	16659	2.26%	7953	2.97%	#REF!
Weedle	Bug	Poison	80	63	55	4400	Poison Sting	6	Poison	1	575	8	2	Struggle	15	Normal	0	20	0	1695	4	3	1725	2.92	3.48	0.88	20.15%	15312	2.07%	3853	1.44%	#REF!
Caterpie	Bug		90	55	62	5580	Tackle	12	Normal	0	1100	10	3	Struggle	15	Normal	0	20	0	1695	3	2	2200	2.31	2.73	0.91	15.81%	15233	2.06%	5075	1.90%	#REF!
Diglett	Ground		20	109	88	1760	Scratch	6	Normal	0	500	7	3	Dig	70	Ground	1	33	5	5800	32	5	2500	5.66	6.00	2.32	34.74%	10560	1.43%	4075	1.52%	#REF!
Diglett	Ground		20	109	88	1760	Scratch	6	Normal	0	500	7	3	Mud Bomb	30	Ground	1	25	5	2600	14	4	2000	5.65	6.00	1.78	34.74%	10560	1.43%	3134	1.17%	#REF!
Diglett	Ground		20	109	88	1760	Scratch	6	Normal	0	500	7	3	Rock Tomb	30	Rock	0	25	25	3400	11	4	2000	4.26	6.00	1.49	34.74%	10560	1.43%	2629	0.98%	#REF!
Diglett	Ground		20	109	88	1760	Mud Shot	6	Ground	1	550	7	3	Dig	70	Ground	1	33	5	5800	32	5	2750	5.50	5.45	2.29	31.85%	9680	1.31%	4025	1.50%	#REF!
Zapdos	Electric	Flying	180	253	188	33840	Thunder Shock	5	Electric	1	600	8	6	Thunder	100	Electric	1	100	5	4300	106	13	7800	15.21	10.00	4.59	88.07%	514706	69.68%	155276	57.99%	#REF!
